id,name,national_dex_number,category,types,hp,attack,defense,sp_atk,sp_def,speed,evolution_prev,evolution_next,abilities,image_path,gender_ratio,created_at,form_image_paths
70,Weepinbell,70,Flycatcher Pokémon,"[""Grass"", ""Poison""]",65,90,50,85,45,55,Bellsprout,Victreebel,"[{""name"": ""Chlorophyll"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": true}]",images/Weepinbell.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
71,Victreebel,71,Flycatcher Pokémon,"[""Grass"", ""Poison""]",80,105,65,100,60,70,Weepinbell,,"[{""name"": ""Chlorophyll"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": true}]",images/Victreebel_Victreebel.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Victreebel"": ""images/Victreebel_Victreebel.png"", ""Mega_Victreebel"": ""images/Victreebel_Mega_Victreebel.png""}"
72,Tentacool,72,Jellyfish Pokémon,"[""Water"", ""Poison""]",40,40,35,50,100,70,,Tentacruel,"[{""name"": ""Clear Body"", ""is_hidden"": false}, {""name"": ""Liquid Ooze"", ""is_hidden"": false}, {""name"": ""Rain Dish"", ""is_hidden"": true}]",images/Tentacool.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
73,Tentacruel,73,Jellyfish Pokémon,"[""Water"", ""Poison""]",80,70,65,80,120,100,Tentacool,,"[{""name"": ""Clear Body"", ""is_hidden"": false}, {""name"": ""Liquid Ooze"", ""is_hidden"": false}, {""name"": ""Rain Dish"", ""is_hidden"": true}]",images/Tentacruel.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
74,Geodude,74,Rock Pokémon,"[""Rock"", ""Ground""]",40,80,100,30,30,20,,Graveler,"[{""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Magnet Pull"", ""is_hidden"": false}, {""name"": ""Sand Veil"", ""is_hidden"": true}, {""name"": ""Galvanize"", ""is_hidden"": true}]",images/Geodude.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
75,Graveler,75,Rock Pokémon,"[""Rock"", ""Ground""]",55,95,115,45,45,35,Geodude,Golem,"[{""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Magnet Pull"", ""is_hidden"": false}, {""name"": ""Sand Veil"", ""is_hidden"": true}, {""name"": ""Galvanize"", ""is_hidden"": true}]",images/Graveler.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
76,Golem,76,Megaton Pokémon,"[""Rock"", ""Ground""]",80,110,130,55,65,45,Graveler,Geodude (Alolan),"[{""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Magnet Pull"", ""is_hidden"": false}, {""name"": ""Sand Veil"", ""is_hidden"": true}, {""name"": ""Galvanize"", ""is_hidden"": true}]",images/Golem.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
77,Ponyta,77,Fire Horse PokémonUnique Horn Pokémon,"[""Fire"", ""Psychic""]",50,85,55,65,65,90,,Rapidash,"[{""name"": ""Run Away"", ""is_hidden"": false}, {""name"": ""Flash Fire"", ""is_hidden"": false}, {""name"": ""Pastel Veil"", ""is_hidden"": false}, {""name"": ""Flame Body"", ""is_hidden"": true}, {""name"": ""Anticipation"", ""is_hidden"": true}]",images/Ponyta.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
78,Rapidash,78,Fire Horse PokémonUnique Horn Pokémon,"[""Fire"", ""Psychic""]",65,100,70,80,80,105,Ponyta,Ponyta (Galarian),"[{""name"": ""Run Away"", ""is_hidden"": false}, {""name"": ""Flash Fire"", ""is_hidden"": false}, {""name"": ""Pastel Veil"", ""is_hidden"": false}, {""name"": ""Flame Body"", ""is_hidden"": true}, {""name"": ""Anticipation"", ""is_hidden"": true}]",images/Rapidash.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
79,Slowpoke,79,Dopey Pokémon,"[""Water"", ""Psychic""]",90,65,65,40,40,15,,Slowbro,"[{""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": false}, {""name"": ""Regenerator"", ""is_hidden"": true}]",images/Slowpoke.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
80,Slowbro,80,Hermit Crab Pokémon,"[""Water"", ""Psychic""]",95,75,110,100,80,30,Slowpoke,Slowpoke (Galarian),"[{""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Quick Draw"", ""is_hidden"": false}, {""name"": ""Regenerator"", ""is_hidden"": true}, {""name"": ""Shell Armor"", ""is_hidden"": false}]",images/Slowbro_Slowbro.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Slowbro"": ""images/Slowbro_Slowbro.png"", ""Mega_Slowbro"": ""images/Slowbro_Mega_Slowbro.png"", ""Other_forms_may_have_other_shapes"": ""images/Slowbro_Other_forms_may_have_other_shapes.png""}"
81,Magnemite,81,Magnet Pokémon,"[""Electric"", ""Steel""]",25,35,70,95,55,45,,Magneton,"[{""name"": ""Magnet Pull"", ""is_hidden"": false}, {""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Analytic"", ""is_hidden"": true}]",images/Magnemite.png,,2026-02-28 03:16:50,
82,Magneton,82,Magnet Pokémon,"[""Electric"", ""Steel""]",50,60,95,120,70,70,Magnemite,Magnezone,"[{""name"": ""Magnet Pull"", ""is_hidden"": false}, {""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Analytic"", ""is_hidden"": true}]",images/Magneton.png,,2026-02-28 03:16:50,
83,Farfetch'd,83,Wild Duck Pokémon,"[""Normal"", ""Flying""]",52,65,55,58,62,60,,Sirfetch'd,"[{""name"": ""Keen Eye"", ""is_hidden"": false}, {""name"": ""Inner Focus"", ""is_hidden"": false}, {""name"": ""Steadfast"", ""is_hidden"": false}, {""name"": ""Defiant"", ""is_hidden"": true}, {""name"": ""Scrappy"", ""is_hidden"": true}]",images/Farfetchd.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
84,Doduo,84,Twin Bird Pokémon,"[""Normal"", ""Flying""]",35,85,45,35,35,75,,Dodrio,"[{""name"": ""Run Away"", ""is_hidden"": false}, {""name"": ""Early Bird"", ""is_hidden"": false}, {""name"": ""Tangled Feet"", ""is_hidden"": true}]",images/Doduo.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
85,Dodrio,85,Triple Bird Pokémon,"[""Normal"", ""Flying""]",60,110,70,60,60,100,Doduo,,"[{""name"": ""Run Away"", ""is_hidden"": false}, {""name"": ""Early Bird"", ""is_hidden"": false}, {""name"": ""Tangled Feet"", ""is_hidden"": true}]",images/Dodrio.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
86,Seel,86,Sea Lion Pokémon,"[""Water""]",65,45,55,45,70,45,,Dewgong,"[{""name"": ""Thick Fat"", ""is_hidden"": false}, {""name"": ""Hydration"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Ice Body"", ""is_hidden"": true}]",images/Seel.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
87,Dewgong,87,Sea Lion Pokémon,"[""Water"", ""Ice""]",90,70,80,70,95,70,Seel,,"[{""name"": ""Thick Fat"", ""is_hidden"": false}, {""name"": ""Hydration"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Ice Body"", ""is_hidden"": true}]",images/Dewgong.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
88,Grimer,88,Sludge Pokémon,"[""Poison"", ""Dark""]",80,80,50,40,50,25,,Muk,"[{""name"": ""Stench"", ""is_hidden"": false}, {""name"": ""Sticky Hold"", ""is_hidden"": false}, {""name"": ""Poison Touch"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": false}, {""name"": ""Poison Touch"", ""is_hidden"": true}, {""name"": ""Power of Alchemy"", ""is_hidden"": true}]",images/Grimer.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
89,Muk,89,Sludge Pokémon,"[""Poison"", ""Dark""]",105,105,75,65,100,50,Grimer,Grimer (Alolan),"[{""name"": ""Stench"", ""is_hidden"": false}, {""name"": ""Sticky Hold"", ""is_hidden"": false}, {""name"": ""Poison Touch"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": false}, {""name"": ""Poison Touch"", ""is_hidden"": true}, {""name"": ""Power of Alchemy"", ""is_hidden"": true}]",images/Muk.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
90,Shellder,90,Bivalve Pokémon,"[""Water""]",30,65,100,45,25,40,,Cloyster,"[{""name"": ""Shell Armor"", ""is_hidden"": false}, {""name"": ""Skill Link"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Overcoat"", ""is_hidden"": true}]",images/Shellder.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
91,Cloyster,91,Bivalve Pokémon,"[""Water"", ""Ice""]",50,95,180,85,45,70,Shellder,,"[{""name"": ""Shell Armor"", ""is_hidden"": false}, {""name"": ""Skill Link"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Overcoat"", ""is_hidden"": true}]",images/Cloyster.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
92,Gastly,92,Gas Pokémon,"[""Ghost"", ""Poison""]",30,35,30,100,35,80,,Haunter,[],images/Gastly.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
93,Haunter,93,Gas Pokémon,"[""Ghost"", ""Poison""]",45,50,45,115,55,95,Gastly,Gengar,[],images/Haunter.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
94,Gengar,94,Shadow Pokémon,"[""Ghost"", ""Poison""]",60,65,60,130,75,110,Haunter,,"[{""name"": ""Cursed Body"", ""is_hidden"": false}, {""name"": ""Shadow Tag"", ""is_hidden"": false}, {""name"": ""Levitate"", ""is_hidden"": false}]",images/Gengar_Gengar.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Gengar"": ""images/Gengar_Gengar.png"", ""Mega_Gengar"": ""images/Gengar_Mega_Gengar.png""}"
95,Onix,95,Rock Snake Pokémon,"[""Rock"", ""Ground""]",35,45,160,30,45,70,,Steelix,"[{""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Weak Armor"", ""is_hidden"": true}]",images/Onix.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
96,Drowzee,96,Hypnosis Pokémon,"[""Psychic""]",60,48,45,43,90,42,,Hypno,"[{""name"": ""Insomnia"", ""is_hidden"": false}, {""name"": ""Forewarn"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Inner Focus"", ""is_hidden"": true}]",images/Drowzee.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
97,Hypno,97,Hypnosis Pokémon,"[""Psychic""]",85,73,70,73,115,67,Drowzee,,"[{""name"": ""Insomnia"", ""is_hidden"": false}, {""name"": ""Forewarn"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Inner Focus"", ""is_hidden"": true}]",images/Hypno.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
98,Krabby,98,River Crab Pokémon,"[""Water""]",30,105,90,25,25,50,,Kingler,"[{""name"": ""Hyper Cutter"", ""is_hidden"": false}, {""name"": ""Shell Armor"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}]",images/Krabby.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
99,Kingler,99,Pincer Pokémon,"[""Water""]",55,130,115,50,50,75,Krabby,,"[{""name"": ""Hyper Cutter"", ""is_hidden"": false}, {""name"": ""Shell Armor"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}]",images/Kingler.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
100,Voltorb,100,Ball PokémonSphere Pokémon,"[""Electric"", ""Grass""]",40,30,50,55,55,100,,Electrode,"[{""name"": ""Soundproof"", ""is_hidden"": false}, {""name"": ""Static"", ""is_hidden"": false}, {""name"": ""Aftermath"", ""is_hidden"": true}]",images/Voltorb.png,,2026-02-28 03:16:50,
101,Electrode,101,Ball PokémonSphere Pokémon,"[""Electric"", ""Grass""]",60,50,70,80,80,140,Voltorb,Voltorb (Hisuian),"[{""name"": ""Soundproof"", ""is_hidden"": false}, {""name"": ""Static"", ""is_hidden"": false}, {""name"": ""Aftermath"", ""is_hidden"": true}]",images/Electrode.png,,2026-02-28 03:16:50,
102,Exeggcute,102,Egg Pokémon,"[""Grass"", ""Psychic""]",60,40,80,60,45,40,,Exeggutor,"[{""name"": ""Chlorophyll"", ""is_hidden"": false}, {""name"": ""Harvest"", ""is_hidden"": true}]",images/Exeggcute.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
103,Exeggutor,103,Coconut Pokémon,"[""Grass"", ""Psychic""]",95,95,85,125,65,55,Exeggcute,Exeggutor (Alolan),"[{""name"": ""Chlorophyll"", ""is_hidden"": false}, {""name"": ""Frisk"", ""is_hidden"": false}, {""name"": ""Harvest"", ""is_hidden"": true}]",images/Exeggutor.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
104,Cubone,104,Lonely Pokémon,"[""Ground""]",50,50,95,40,50,35,,Marowak,"[{""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Lightning Rod"", ""is_hidden"": false}, {""name"": ""Battle Armor"", ""is_hidden"": true}]",images/Cubone.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
105,Marowak,105,Bone Keeper Pokémon,"[""Ground"", ""Fire""]",60,80,110,50,80,45,Cubone,Marowak (Alolan),"[{""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Lightning Rod"", ""is_hidden"": false}, {""name"": ""Cursed Body"", ""is_hidden"": false}, {""name"": ""Battle Armor"", ""is_hidden"": true}, {""name"": ""Rock Head"", ""is_hidden"": true}]",images/Marowak.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
106,Hitmonlee,106,Kicking Pokémon,"[""Fighting""]",50,120,53,35,110,87,Tyrogue,,"[{""name"": ""Limber"", ""is_hidden"": false}, {""name"": ""Reckless"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Unburden"", ""is_hidden"": true}]",images/Hitmonlee.png,"{""male"": 100.0, ""female"": null}",2026-02-28 03:16:50,
107,Hitmonchan,107,Punching Pokémon,"[""Fighting""]",50,105,79,35,110,76,Tyrogue,,"[{""name"": ""Keen Eye"", ""is_hidden"": false}, {""name"": ""Iron Fist"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Inner Focus"", ""is_hidden"": true}]",images/Hitmonchan.png,"{""male"": 100.0, ""female"": null}",2026-02-28 03:16:50,
108,Lickitung,108,Licking Pokémon,"[""Normal""]",90,55,75,60,75,30,,Lickilicky,"[{""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Cloud Nine"", ""is_hidden"": true}]",images/Lickitung.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
109,Koffing,109,Poison Gas Pokémon,"[""Poison""]",40,65,95,60,45,35,,Weezing,"[{""name"": ""Levitate"", ""is_hidden"": false}, {""name"": ""Neutralizing Gas"", ""is_hidden"": false}, {""name"": ""Gen VIII+"", ""is_hidden"": false}, {""name"": ""Stench"", ""is_hidden"": true}]",images/Koffing.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
110,Weezing,110,Poison Gas Pokémon,"[""Poison"", ""Fairy""]",65,90,120,85,70,60,Koffing,Weezing (Galarian),"[{""name"": ""Levitate"", ""is_hidden"": false}, {""name"": ""Neutralizing Gas"", ""is_hidden"": false}, {""name"": ""Gen VIII+"", ""is_hidden"": false}, {""name"": ""Stench"", ""is_hidden"": true}, {""name"": ""Misty Surge"", ""is_hidden"": true}]",images/Weezing.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
111,Rhyhorn,111,Spikes Pokémon,"[""Ground"", ""Rock""]",80,85,95,30,30,25,,Rhydon,"[{""name"": ""Lightning Rod"", ""is_hidden"": false}, {""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Reckless"", ""is_hidden"": true}]",images/Rhyhorn.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
112,Rhydon,112,Drill Pokémon,"[""Ground"", ""Rock""]",105,130,120,45,45,40,Rhyhorn,Rhyperior,"[{""name"": ""Lightning Rod"", ""is_hidden"": false}, {""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Reckless"", ""is_hidden"": true}]",images/Rhydon.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
113,Chansey,113,Egg Pokémon,"[""Normal""]",250,5,5,35,105,50,Happiny,Blissey,"[{""name"": ""Natural Cure"", ""is_hidden"": false}, {""name"": ""Serene Grace"", ""is_hidden"": false}, {""name"": ""Healer"", ""is_hidden"": true}]",images/Chansey.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
114,Tangela,114,Vine Pokémon,"[""Grass""]",65,55,115,100,40,60,,Tangrowth,"[{""name"": ""Chlorophyll"", ""is_hidden"": false}, {""name"": ""Leaf Guard"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Regenerator"", ""is_hidden"": true}]",images/Tangela.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
115,Kangaskhan,115,Parent Pokémon,"[""Normal""]",105,95,80,40,80,90,,,"[{""name"": ""Early Bird"", ""is_hidden"": false}, {""name"": ""Scrappy"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Inner Focus"", ""is_hidden"": true}, {""name"": ""Parental Bond"", ""is_hidden"": false}]",images/Kangaskhan_Kangaskhan.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,"{""Kangaskhan"": ""images/Kangaskhan_Kangaskhan.png"", ""Mega_Kangaskhan"": ""images/Kangaskhan_Mega_Kangaskhan.png""}"
116,Horsea,116,Dragon Pokémon,"[""Water""]",30,40,70,70,25,60,,Seadra,"[{""name"": ""Swift Swim"", ""is_hidden"": false}, {""name"": ""Sniper"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Damp"", ""is_hidden"": true}]",images/Horsea.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
117,Seadra,117,Dragon Pokémon,"[""Water""]",55,65,95,95,45,85,Horsea,Kingdra,"[{""name"": ""Poison Point"", ""is_hidden"": false}, {""name"": ""Sniper"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Damp"", ""is_hidden"": true}]",images/Seadra.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
118,Goldeen,118,Goldfish Pokémon,"[""Water""]",45,67,60,35,50,63,,Seaking,"[{""name"": ""Swift Swim"", ""is_hidden"": false}, {""name"": ""Water Veil"", ""is_hidden"": false}, {""name"": ""Lightning Rod"", ""is_hidden"": true}]",images/Goldeen.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
119,Seaking,119,Goldfish Pokémon,"[""Water""]",80,92,65,65,80,68,Goldeen,,"[{""name"": ""Swift Swim"", ""is_hidden"": false}, {""name"": ""Water Veil"", ""is_hidden"": false}, {""name"": ""Lightning Rod"", ""is_hidden"": true}]",images/Seaking.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
120,Staryu,120,Star Shape Pokémon,"[""Water""]",30,45,55,70,55,85,,Starmie,"[{""name"": ""Illuminate"", ""is_hidden"": false}, {""name"": ""Natural Cure"", ""is_hidden"": false}, {""name"": ""Analytic"", ""is_hidden"": true}]",images/Staryu.png,,2026-02-28 03:16:50,
121,Starmie,121,Mysterious Pokémon,"[""Water"", ""Psychic""]",60,75,85,100,85,115,Staryu,,"[{""name"": ""Illuminate"", ""is_hidden"": false}, {""name"": ""Natural Cure"", ""is_hidden"": false}, {""name"": ""Analytic"", ""is_hidden"": true}]",images/Starmie_Starmie.png,,2026-02-28 03:16:50,"{""Starmie"": ""images/Starmie_Starmie.png"", ""Mega_Starmie"": ""images/Starmie_Mega_Starmie.png""}"
122,Mr. Mime,122,Barrier PokémonDancing Pokémon,"[""Psychic"", ""Fairy""]",40,45,65,100,120,90,Mime Jr.,Mime Jr.,"[{""name"": ""Soundproof"", ""is_hidden"": false}, {""name"": ""Filter"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Vital Spirit"", ""is_hidden"": false}, {""name"": ""Screen Cleaner"", ""is_hidden"": false}, {""name"": ""Technician"", ""is_hidden"": true}, {""name"": ""Ice Body"", ""is_hidden"": true}]",images/Mr_Mime.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
123,Scyther,123,Mantis Pokémon,"[""Bug"", ""Flying""]",70,110,80,55,80,105,,Scizor,"[{""name"": ""Swarm"", ""is_hidden"": false}, {""name"": ""Technician"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Steadfast"", ""is_hidden"": true}]",images/Scyther.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
124,Jynx,124,Human Shape Pokémon,"[""Ice"", ""Psychic""]",65,50,35,115,95,95,Smoochum,,"[{""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Forewarn"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Dry Skin"", ""is_hidden"": true}]",images/Jynx.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
125,Electabuzz,125,Electric Pokémon,"[""Electric""]",65,83,57,95,85,105,Elekid,Electivire,"[{""name"": ""Static"", ""is_hidden"": false}, {""name"": ""Vital Spirit"", ""is_hidden"": true}]",images/Electabuzz.png,"{""male"": 75.0, ""female"": 25.0}",2026-02-28 03:16:50,
126,Magmar,126,Spitfire Pokémon,"[""Fire""]",65,95,57,100,85,93,Magby,Magmortar,"[{""name"": ""Flame Body"", ""is_hidden"": false}, {""name"": ""Vital Spirit"", ""is_hidden"": true}]",images/Magmar.png,"{""male"": 75.0, ""female"": 25.0}",2026-02-28 03:16:50,
127,Pinsir,127,Stag Beetle Pokémon,"[""Bug"", ""Flying""]",65,125,100,55,70,85,,,"[{""name"": ""Hyper Cutter"", ""is_hidden"": false}, {""name"": ""Mold Breaker"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Moxie"", ""is_hidden"": true}, {""name"": ""Aerilate"", ""is_hidden"": false}]",images/Pinsir_Pinsir.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Pinsir"": ""images/Pinsir_Pinsir.png"", ""Mega_Pinsir"": ""images/Pinsir_Mega_Pinsir.png"", ""Other_forms_may_have_other_shapes"": ""images/Pinsir_Other_forms_may_have_other_shapes.png""}"
128,Tauros,128,Wild Bull Pokémon,"[""Normal"", ""Fighting""]",75,100,95,40,70,110,,,"[{""name"": ""Intimidate"", ""is_hidden"": false}, {""name"": ""Anger Point"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}, {""name"": ""Cud Chew"", ""is_hidden"": true}]",images/Tauros.png,"{""male"": 100.0, ""female"": null}",2026-02-28 03:16:50,
129,Magikarp,129,Fish Pokémon,"[""Water""]",20,10,55,15,20,80,,Gyarados,"[{""name"": ""Swift Swim"", ""is_hidden"": false}, {""name"": ""Rattled"", ""is_hidden"": true}]",images/Magikarp.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
